year,state_fips,county_fips,ai_patents,ai_inventors
2001,29,51,1,1
2001,29,71,2,2
2001,29,77,3,3
2001,29,83,1,2
2001,29,91,1,1
2001,29,95,12,14
2001,29,97,2,3
2001,29,99,2,2
2001,29,101,8,8
2001,29,107,1,1
2001,29,127,2,2
2001,29,159,1,1
2001,29,165,2,2
2001,29,183,8,9
2001,29,189,38,65
2001,29,209,5,1
2001,30,29,4,5
2001,30,31,8,7
2001,30,63,3,3
2001,30,67,5,1
2001,30,111,1,1
2001,31,35,1,3
2001,31,53,2,2
2001,31,55,11,14
2001,31,109,3,8
2001,31,111,1,1
2001,31,119,1,2
2001,31,131,1,3
2001,31,151,1,1
2001,31,153,1,1
2001,32,3,24,26
2001,32,5,5,3
2001,32,31,17,23
2001,32,510,1,1
2001,33,1,1,1
2001,33,3,1,1
2001,33,5,2,3
2001,33,9,6,8
2001,33,11,85,91
2001,33,13,4,5
2001,33,15,36,36
2001,33,17,10,9
2001,33,19,2,2
2001,34,1,5,4
2001,34,3,89,81
2001,34,5,38,32
2001,34,7,23,23
2001,34,9,2,2
2001,34,13,64,52
2001,34,15,14,12
2001,34,17,39,31
2001,34,19,34,31
2001,34,21,113,126
2001,34,23,126,120
2001,34,25,114,134
2001,34,27,113,109
2001,34,29,14,11
2001,34,31,22,19
2001,34,35,74,64
2001,34,37,34,32
2001,34,39,98,96
2001,34,41,18,14
2001,35,1,48,62
2001,35,7,1,1
2001,35,13,6,4
2001,35,17,1,1
2001,35,28,5,7
2001,35,43,9,9
2001,35,47,1,1
2001,35,49,11,9
2001,35,53,1,1
2001,35,57,1,1
2001,35,61,1,1
2001,36,1,29,27
2001,36,3,1,1
2001,36,5,8,6
2001,36,7,48,77
2001,36,11,2,3
2001,36,13,3,2
2001,36,15,4,5
2001,36,21,3,3
2001,36,23,5,4
2001,36,25,1,1
2001,36,27,147,171
2001,36,29,16,26
2001,36,33,1,1
2001,36,35,5,3
2001,36,37,4,3
2001,36,45,2,2
2001,36,47,37,35
2001,36,51,6,5
2001,36,55,236,308
2001,36,57,3,3
2001,36,59,77,71
2001,36,61,318,314
2001,36,63,5,5
2001,36,65,2,3
2001,36,67,13,17
2001,36,69,13,14
2001,36,71,23,21
2001,36,79,56,32
2001,36,83,11,11
2001,36,85,15,10
2001,36,87,26,19
2001,36,89,12,10
2001,36,91,54,55
2001,36,93,60,71
2001,36,95,1,1
2001,36,101,5,5
2001,36,103,75,115
2001,36,107,19,18
2001,36,109,16,21
2001,36,111,50,48
2001,36,113,2,2
2001,36,117,24,22
2001,36,119,447,377
2001,36,121,1,1
2001,36,123,1,1
2001,37,1,2,2
2001,37,21,5,8
2001,37,25,8,5
2001,37,37,4,3
2001,37,55,1,1
2001,37,59,3,2
2001,37,63,61,66
2001,37,67,6,9
2001,37,71,4,3
2001,37,77,3,3
2001,37,81,6,7
2001,37,97,1,1
2001,37,99,1,1
2001,37,101,6,3
2001,37,119,23,26
2001,37,127,1,1
2001,37,129,2,2
2001,37,135,69,75
2001,37,145,2,2
2001,37,147,3,4
2001,37,151,1,1
2001,37,183,253,312
2001,38,17,1,1
2001,39,3,1,1
2001,39,7,3,2
2001,39,9,5,2
2001,39,17,11,14
2001,39,23,2,2
2001,39,25,7,7
2001,39,27,1,1
2001,39,29,1,1
2001,39,33,1,1
2001,39,35,62,73
2001,39,37,2,2
2001,39,41,11,10
2001,39,43,1,2
2001,39,45,8,9
2001,39,49,34,55
2001,39,55,17,12
2001,39,57,12,13
2001,39,61,55,83
2001,39,69,1,1
2001,39,71,1,1
2001,39,73,1,1
2001,39,77,1,1
2001,39,85,13,12
2001,39,91,1,1
2001,39,93,8,13
2001,39,95,4,5
2001,39,97,4,4
2001,39,99,1,1
2001,39,103,4,4
2001,39,109,1,1
2001,39,113,21,26
2001,39,133,2,2
2001,39,139,1,1
2001,39,141,2,3
2001,39,149,1,1
2001,39,151,18,43
2001,39,153,33,35
2001,39,155,1,1
2001,39,157,2,2
2001,39,159,2,2
2001,39,165,18,17
2001,39,169,1,1
2001,39,173,5,2
2001,40,17,1,1
2001,40,27,3,3
2001,40,37,1,1
2001,40,71,6,11
2001,40,101,2,2
2001,40,109,4,6
2001,40,113,1,1
2001,40,119,6,11
2001,40,143,12,16
2001,40,151,1,1
2001,41,3,54,58
2001,41,5,88,51
2001,41,15,1,1
2001,41,17,5,3
2001,41,29,6,8
2001,41,33,1,1
2001,41,35,2,1
2001,41,39,15,24
2001,41,43,10,10
2001,41,51,233,221
2001,41,53,4,3
2001,41,59,1,1
2001,41,61,2,1
2001,41,67,242,232
2001,41,71,9,9
2001,42,3,118,144
2001,42,5,2,2
2001,42,7,2,2
2001,42,11,5,5
2001,42,13,1,1
2001,42,15,3,1
2001,42,17,58,57
2001,42,19,2,3
2001,42,27,8,11
2001,42,29,60,72
2001,42,33,1,1
2001,42,39,1,1
2001,42,41,3,4
2001,42,43,6,5
2001,42,45,35,35
2001,42,49,7,9
2001,42,59,1,3
2001,42,61,3,2
2001,42,63,2,1
2001,42,69,1,1
2001,42,71,3,5
2001,42,75,2,1
2001,42,77,13,11
2001,42,81,2,3
2001,42,85,1,1
2001,42,89,1,1
2001,42,91,74,88
2001,42,95,10,10
2001,42,99,1,1
2001,42,101,29,34
2001,42,115,8,5
2001,42,121,2,2
2001,42,125,10,8
2001,42,129,13,12
2001,42,133,7,11
2001,44,1,8,9
2001,44,5,12,11
2001,44,7,14,20
2001,44,9,13,14
2001,45,7,3,3
2001,45,13,1,1
2001,45,15,1,1
2001,45,19,2,2
2001,45,31,1,1
2001,45,35,2,2
2001,45,39,1,1
2001,45,45,9,18
2001,45,63,6,4
2001,45,73,1,1
2001,45,77,2,2
2001,45,79,11,10
2001,45,83,3,4
2001,45,91,10,4
2001,46,3,1,1
2001,46,11,1,4
2001,46,99,5,4
2001,46,127,3,3
2001,47,1,1,1
2001,47,37,16,19
2001,47,51,1,1
2001,47,89,2,1
2001,47,93,13,20
2001,47,97,1,1
2001,47,103,1,1
2001,47,105,2,2
2001,47,117,1,1
2001,47,119,1,1
2001,47,149,4,8
2001,47,157,19,23
2001,47,169,4,4
2001,47,177,1,1
2001,47,179,3,4
2001,47,187,7,10
2001,48,15,2,2
2001,48,21,3,2
2001,48,27,2,4
2001,48,29,26,34
2001,48,31,2,1
2001,48,35,1,1
2001,48,39,9,16
2001,48,41,10,18
2001,48,53,4,3
2001,48,85,134,161
2001,48,91,2,2
2001,48,97,1,1
2001,48,113,204,241
2001,48,121,41,42
2001,48,139,2,2
2001,48,141,3,4
2001,48,149,1,1
2001,48,157,33,30
2001,48,167,4,6
2001,48,171,1,1
2001,48,187,1,1
2001,48,199,1,1
2001,48,201,121,199
2001,48,203,1,1
2001,48,209,22,14
2001,48,215,2,2
2001,48,221,2,1
2001,48,223,1,5
2001,48,231,1,1
2001,48,245,1,1
2001,48,251,1,1
2001,48,257,1,1
2001,48,259,2,2
2001,48,303,5,9
2001,48,309,1,1
2001,48,339,14,15
2001,48,349,1,1
2001,48,355,1,1
2001,48,367,1,1
2001,48,373,1,1
2001,48,375,1,1
2001,48,381,1,1
2001,48,397,2,2
2001,48,423,2,2
2001,48,439,86,79
2001,48,453,713,751
2001,48,473,1,1
2001,48,477,1,1
2001,48,481,1,1
2001,48,485,1,3
2001,48,491,270,180
2001,49,3,1,2
2001,49,5,2,4
2001,49,11,23,16
2001,49,19,1,1
2001,49,21,1,1
2001,49,23,1,1
2001,49,29,1,1
2001,49,35,59,87
2001,49,41,1,1
2001,49,43,9,4
2001,49,49,39,68
2001,49,51,1,1
2001,49,53,3,1
2001,49,57,4,2
2001,50,1,7,3
2001,50,5,1,1
2001,50,7,49,89
2001,50,11,4,3
2001,50,13,1,1
2001,50,15,1,1
2001,50,17,1,1
2001,50,21,8,2
2001,50,23,2,2
2001,50,25,2,2
2001,50,27,6,3
2001,51,3,3,5
2001,51,13,55,38
2001,51,19,7,7
2001,51,23,4,5
2001,51,31,2,2
2001,51,37,1,1
2001,51,41,4,6
2001,51,43,1,1
2001,51,59,158,154
2001,51,61,6,4
2001,51,65,1,1
2001,51,69,1,1
2001,51,71,1,1
2001,51,75,1,1
2001,51,83,1,1
2001,51,85,8,6
2001,51,87,10,12
2001,51,99,4,3
2001,51,107,39,41
2001,51,109,1,1
2001,51,121,12,12
2001,51,137,1,1
2001,51,145,1,1
2001,51,153,1,1
2001,51,155,1,1
2001,51,157,1,1
2001,51,161,1,2
2001,51,177,3,3
2001,51,193,1,1
2001,51,195,1,1
2001,51,199,2,2
2001,51,510,30,27
2001,51,540,19,14
2001,51,600,39,34
2001,51,610,23,17
2001,51,630,8,7
2001,51,650,3,3
2001,51,660,2,3
2001,51,680,6,9
2001,51,683,13,13
2001,51,700,4,5
2001,51,710,1,1
2001,51,750,1,1
2001,51,760,29,55
2001,51,770,5,9
2001,51,775,10,7
2001,51,810,5,9
2001,51,820,3,3
2001,51,830,3,3
2001,51,840,2,3
2001,53,5,17,42
2001,53,11,80,86
2001,53,15,1,1
2001,53,21,4,4
2001,53,25,1,1
2001,53,27,1,1
2001,53,29,1,1
2001,53,31,1,1
2001,53,33,909,1414
2001,53,35,34,18
2001,53,39,11,6
2001,53,49,1,1
2001,53,53,22,17
2001,53,57,1,1
2001,53,59,11,2
2001,53,61,75,58
2001,53,63,6,5
2001,53,67,11,8
2001,53,71,2,1
2001,53,73,4,5
2001,53,75,4,7
2001,53,77,1,1
2001,54,1,1,1
2001,54,11,1,1
2001,54,25,1,1
2001,54,33,2,2
2001,54,37,1,1
2001,54,39,2,3
2001,54,61,2,1
2001,54,77,1,1
2001,54,79,1,1
2001,55,9,4,3
2001,55,11,1,1
2001,55,15,1,1
2001,55,17,3,4
2001,55,21,1,1
2001,55,25,61,84
2001,55,31,2,2
2001,55,35,2,3
2001,55,39,3,2
2001,55,49,1,1
2001,55,55,3,3
2001,55,57,1,3
2001,55,63,1,2
2001,55,79,35,34
2001,55,83,1,1
2001,55,87,4,13
2001,55,89,7,6
2001,55,93,2,2
2001,55,97,1,1
2001,55,101,6,7
2001,55,109,2,2
2001,55,111,2,2
2001,55,117,1,1
2001,55,127,6,7
2001,55,129,1,1
2001,55,131,9,9
2001,55,133,79,95
2001,55,135,3,3
2001,55,139,8,11
2001,55,141,2,3
2001,56,1,4,5
2001,56,13,1,1
2001,56,35,1,1
2001,56,39,4,4
2001,72,5,1,1
2001,72,23,1,1
2001,72,97,2,2
2002,1,51,2,2
2002,1,55,1,1
2002,1,73,24,32
2002,1,77,1,1
2002,1,81,6,13
2002,1,83,2,2
2002,1,89,18,25
2002,1,95,1,1
2002,1,97,1,1
2002,1,101,2,2
2002,1,103,4,2
2002,1,117,6,6
2002,1,123,1,1
2002,2,20,1,1
2002,2,130,1,1
2002,2,170,1,1
2002,4,3,1,1
2002,4,5,1,1
2002,4,13,195,268
2002,4,15,1,1
2002,4,19,71,94
2002,4,21,1,1
2002,4,25,1,1
2002,5,7,2,2
2002,5,19,2,1
2002,5,45,3,3
2002,5,85,1,1
2002,5,119,5,5
2002,5,131,1,2
2002,5,143,1,3
2002,6,1,753,702
2002,6,7,1,1
2002,6,9,2,2
2002,6,13,145,128
2002,6,17,27,21
2002,6,19,5,18
2002,6,23,1,1
2002,6,27,6,3
2002,6,29,10,11
2002,6,37,482,644
2002,6,41,60,57
2002,6,45,1,1
2002,6,47,10,6
2002,6,53,13,11
2002,6,55,7,4
2002,6,57,7,7
2002,6,59,302,357
2002,6,61,39,37
2002,6,63,4,3
2002,6,65,38,36
2002,6,67,65,70
2002,6,69,12,6
2002,6,71,21,18
2002,6,73,349,462
2002,6,75,457,417
2002,6,77,14,9
2002,6,79,12,10
2002,6,81,946,791
2002,6,83,64,91
2002,6,85,2659,3304
2002,6,87,88,90
2002,6,93,3,3
2002,6,95,8,8
2002,6,97,25,32
2002,6,99,4,4
2002,6,101,1,1
2002,6,103,1,1
2002,6,105,1,1
2002,6,111,61,62
2002,6,113,9,12
2002,6,115,2,5
2002,8,1,38,29
2002,8,5,30,29
2002,8,13,146,171
2002,8,14,29,28
2002,8,29,1,1
2002,8,31,34,36
2002,8,35,40,29
2002,8,39,2,2
2002,8,41,66,89
2002,8,45,4,2
2002,8,59,48,47
2002,8,69,181,188
2002,8,77,1,1
2002,8,85,1,1
2002,8,93,1,1
2002,8,97,8,1
2002,8,107,4,1
2002,8,119,6,7
2002,8,123,50,32
2002,9,1,200,199
2002,9,3,64,71
2002,9,5,22,19
2002,9,7,16,12
2002,9,9,76,73
2002,9,11,7,7
2002,9,13,31,26
2002,10,3,17,19
2002,10,5,3,4
2002,11,1,50,44
2002,12,1,13,20
2002,12,5,5,4
2002,12,9,24,40
2002,12,11,66,64
2002,12,19,3,3
2002,12,21,3,4
2002,12,31,16,22
2002,12,33,4,3
2002,12,49,1,1
2002,12,53,2,2
2002,12,57,24,26
2002,12,61,2,3
2002,12,69,4,4
2002,12,71,6,9
2002,12,73,6,7
2002,12,81,16,8
2002,12,85,7,7
2002,12,86,20,29
2002,12,87,6,6
2002,12,91,2,2
2002,12,95,36,58
2002,12,97,2,2
2002,12,99,107,109
2002,12,101,3,6
2002,12,103,21,23
2002,12,105,5,7
2002,12,107,4,2
2002,12,115,16,16
2002,12,117,25,36
2002,12,119,1,1
2002,12,127,8,8
2002,13,9,2,2
2002,13,13,1,1
2002,13,15,2,2
2002,13,21,1,1
2002,13,45,1,1
2002,13,47,2,2
2002,13,51,5,10
2002,13,57,6,8
2002,13,59,2,2
2002,13,63,3,3
2002,13,67,78,72
2002,13,77,5,2
2002,13,83,1,1
2002,13,85,2,2
2002,13,89,52,44
2002,13,97,1,1
2002,13,113,4,4
2002,13,115,1,1
2002,13,117,16,11
2002,13,121,160,179
2002,13,127,2,1
2002,13,135,124,108
2002,13,139,2,2
2002,13,151,2,2
2002,13,153,1,1
2002,13,199,1,1
2002,13,217,2,2
2002,13,233,4,1
2002,13,247,7,5
2002,13,255,1,1
2002,13,257,1,1
2002,13,285,1,1
2002,13,297,5,4
2002,13,311,1,1
2002,13,313,1,1
2002,15,3,13,17
2002,15,7,1,1
2002,15,9,4,5
2002,16,1,152,202
2002,16,5,2,2
2002,16,11,1,1
2002,16,15,3,3
2002,16,17,1,2
2002,16,19,1,2
2002,16,27,10,11
2002,16,45,1,1
2002,16,57,2,3
2002,16,65,1,1
2002,17,7,1,1
2002,17,19,37,44
2002,17,31,238,312
2002,17,33,1,1
2002,17,37,6,5
2002,17,43,120,119
2002,17,65,9,6
2002,17,73,3,3
2002,17,77,2,5
2002,17,89,47,38
2002,17,91,4,4
2002,17,93,6,5
2002,17,97,62,61
2002,17,99,11,3
2002,17,105,1,1
2002,17,111,22,17
2002,17,113,4,5
2002,17,119,3,3
2002,17,135,1,1
2002,17,143,24,30
2002,17,161,4,3
2002,17,163,4,4
2002,17,167,2,2
2002,17,173,3,1
2002,17,177,1,1
2002,17,179,4,4
2002,17,189,1,1
2002,17,191,1,1
2002,17,197,22,17
2002,17,199,1,1
2002,17,201,5,10
2002,17,203,8,9
2002,18,1,2,2
2002,18,3,11,10
2002,18,5,6,12
2002,18,11,3,2
2002,18,13,2,2
2002,18,15,1,1
2002,18,17,1,1
2002,18,23,1,1
2002,18,29,1,1
2002,18,39,2,1
2002,18,43,2,2
2002,18,53,1,1
2002,18,55,1,1
2002,18,57,19,26
2002,18,59,1,1
2002,18,61,1,1
2002,18,63,2,2
2002,18,67,6,7
2002,18,71,1,1
2002,18,77,1,2
2002,18,81,3,5
2002,18,85,2,2
2002,18,87,1,1
2002,18,89,1,1
2002,18,93,1,1
2002,18,95,1,1
2002,18,97,31,36
2002,18,99,1,1
2002,18,103,1,1
2002,18,105,1,1
2002,18,107,1,1
2002,18,109,2,2
2002,18,113,2,2
2002,18,127,1,1
2002,18,137,1,1
2002,18,141,4,4
2002,18,151,1,1
2002,18,155,1,1
2002,18,157,24,31
2002,18,163,2,2
2002,18,167,2,2
2002,18,169,1,1
2002,18,173,1,1
2002,18,183,2,3
2002,19,11,1,1
2002,19,13,1,3
2002,19,17,1,1
2002,19,49,2,2
2002,19,61,3,5
2002,19,65,2,2
2002,19,95,1,1
2002,19,101,1,1
2002,19,103,8,15
2002,19,113,12,17
2002,19,125,1,2
2002,19,127,4,6
2002,19,153,11,12
2002,19,155,1,1
2002,19,163,7,5
2002,19,169,2,1
2002,19,179,1,1
2002,19,193,3,2
2002,20,3,1,1
2002,20,9,1,1
2002,20,15,1,1
2002,20,45,6,8
2002,20,57,1,1
2002,20,75,1,1
2002,20,91,66,88
2002,20,103,1,1
2002,20,173,6,12
2002,20,177,5,4
2002,20,209,1,1
2002,21,1,2,2
2002,21,37,2,2
2002,21,67,13,27
2002,21,69,1,1
2002,21,93,1,1
2002,21,109,1,1
2002,21,111,13,26
2002,21,117,2,3
2002,21,125,1,1
2002,21,145,1,1
2002,21,185,5,4
2002,21,205,1,1
2002,21,209,5,4
2002,21,215,1,1
2002,21,225,1,1
2002,21,227,1,1
2002,21,239,3,4
2002,22,5,1,1
2002,22,33,6,7
2002,22,45,1,1
2002,22,51,4,4
2002,22,55,7,5
2002,22,61,1,1
2002,22,71,1,1
2002,22,97,1,1
2002,22,99,1,2
2002,22,103,4,4
2002,23,5,2,2
2002,23,9,4,3
2002,23,11,1,1
2002,23,13,1,1
2002,23,17,1,1
2002,23,19,1,1
2002,23,31,2,2
2002,24,1,1,1
2002,24,3,37,46
2002,24,5,20,16
2002,24,9,6,4
2002,24,13,17,15
2002,24,15,4,4
2002,24,17,3,3
2002,24,21,11,9
2002,24,25,12,8
2002,24,27,55,70
2002,24,31,159,181
2002,24,33,30,29
2002,24,35,2,3
2002,24,37,1,1
2002,24,41,3,3
2002,24,43,2,2
2002,24,45,1,1
2002,24,47,1,1
2002,24,510,34,30
2002,25,1,9,11
2002,25,3,5,6
2002,25,5,27,22
2002,25,9,149,106
2002,25,11,1,1
2002,25,13,7,7
2002,25,15,12,13
2002,25,17,644,853
2002,25,21,186,179
2002,25,23,10,9
2002,25,25,74,76
2002,25,27,120,113
2002,26,3,1,1
2002,26,5,5,3
2002,26,7,1,1
2002,26,11,1,2
2002,26,17,1,2
2002,26,21,5,3
2002,26,27,1,1
2002,26,29,1,1
2002,26,37,1,1
2002,26,41,1,2
2002,26,43,1,1
2002,26,49,12,10
2002,26,55,3,5
2002,26,61,1,2
2002,26,65,8,9
2002,26,69,1,2
2002,26,71,2,2
2002,26,77,4,6
2002,26,81,12,13
2002,26,87,1,1
2002,26,89,2,2
2002,26,91,3,3
2002,26,93,14,14
2002,26,99,30,24
2002,26,103,2,2
2002,26,107,1,1
2002,26,111,3,4
2002,26,115,3,2
2002,26,123,1,1
2002,26,125,166,215
2002,26,127,1,1
2002,26,133,2,1
2002,26,137,2,2
2002,26,139,18,21
2002,26,145,1,1
2002,26,153,1,1
2002,26,161,103,117
2002,26,163,86,87
2002,26,165,5,6
2002,27,3,43,46
2002,27,19,24,23
2002,27,25,1,1
2002,27,33,37,44
2002,27,37,60,59
2002,27,39,23,8
2002,27,45,3,2
2002,27,49,14,6
2002,27,53,160,207
2002,27,71,1,2
2002,27,85,1,1
2002,27,109,136,142
2002,27,113,1,1
2002,27,123,65,66
2002,27,131,2,2
2002,27,137,10,4
2002,27,139,11,11
2002,27,141,6,4
2002,27,143,1,1
2002,27,147,3,6
2002,27,151,1,1
2002,27,157,3,4
2002,27,163,33,45
2002,27,169,1,1
2002,27,171,2,2
2002,28,11,1,1
2002,28,33,1,1
2002,28,47,1,1
2002,28,49,1,1
2002,28,89,2,3
2002,28,95,1,1
2002,28,109,1,1
2002,28,113,1,1
2002,28,149,1,1
2002,28,163,1,1
2002,29,19,4,5
2002,29,25,1,1
2002,29,27,1,1
2002,29,29,1,1
2002,29,37,1,1
2002,29,47,1,1
2002,29,71,2,2
2002,29,81,1,1
2002,29,95,28,24
2002,29,99,3,3
2002,29,101,2,2
2002,29,161,1,1
2002,29,165,4,4
2002,29,183,13,10
2002,29,189,48,78
2002,29,209,3,1
2002,29,213,2,1
2002,29,219,1,1
2002,29,510,1,1
2002,30,29,3,7
2002,30,31,7,12
2002,30,47,1,1
2002,30,49,3,2
2002,30,63,1,1
2002,30,67,2,2
2002,30,111,1,1
2002,31,53,2,1
2002,31,55,26,47
2002,31,109,2,3
2002,31,145,1,1
2002,31,153,4,5
2002,31,177,3,1
2002,32,3,34,38
2002,32,5,5,12
2002,32,7,1,1
2002,32,31,29,31
2002,32,510,5,5
2002,33,3,2,2
2002,33,5,7,4
2002,33,7,1,1
2002,33,9,7,5
2002,33,11,115,124
2002,33,13,10,9
2002,33,15,47,44
2002,33,17,11,15
2002,34,3,73,62
2002,34,5,59,26
2002,34,7,34,18
2002,34,9,2,2
2002,34,11,1,1
2002,34,13,57,49
2002,34,15,28,16
2002,34,17,47,34
2002,34,19,17,16
2002,34,21,102,97
2002,34,23,125,114
2002,34,25,88,108
2002,34,27,100,87
2002,34,29,13,15
2002,34,31,18,14
2002,34,35,92,61
2002,34,37,20,19
2002,34,39,108,105
2002,34,41,14,11
2002,35,1,36,49
2002,35,7,2,1
2002,35,13,5,5
2002,35,28,5,9
2002,35,39,2,2
2002,35,43,5,5
2002,35,49,8,7
2002,35,55,1,3
2002,35,61,1,2
2002,36,1,33,24
2002,36,5,7,5
2002,36,7,53,55
2002,36,9,3,1
2002,36,11,10,9
2002,36,21,5,5
2002,36,23,8,5
2002,36,27,111,114
2002,36,29,19,29
2002,36,31,1,1
2002,36,33,2,2
2002,36,35,2,2
2002,36,37,2,2
2002,36,39,1,1
2002,36,47,33,41
2002,36,51,1,1
2002,36,53,2,2
2002,36,55,241,315
2002,36,57,1,1
2002,36,59,71,60
2002,36,61,271,248
2002,36,63,5,8
2002,36,65,11,15
2002,36,67,22,36
2002,36,69,11,11
2002,36,71,14,13
2002,36,73,3,2
2002,36,75,1,1
2002,36,79,42,33
2002,36,83,12,8
2002,36,85,15,9
2002,36,87,34,23
2002,36,89,15,8
2002,36,91,66,63
2002,36,93,70,60
2002,36,95,1,1
2002,36,99,1,1
2002,36,101,1,2
2002,36,103,70,106
2002,36,107,26,18
2002,36,109,31,26
2002,36,111,24,26
2002,36,113,2,2
2002,36,115,1,1
2002,36,117,21,16
2002,36,119,406,417
2002,36,123,1,1
2002,37,1,2,2
2002,37,21,6,6
2002,37,25,7,6
2002,37,27,1,1
2002,37,37,2,2
2002,37,39,1,1
2002,37,51,1,1
2002,37,59,1,1
2002,37,63,85,82
2002,37,67,5,9
2002,37,69,2,2
2002,37,71,1,1
2002,37,77,2,2
2002,37,81,15,18
2002,37,87,1,1
2002,37,89,1,1
2002,37,97,2,2
2002,37,99,2,3
2002,37,101,9,7
2002,37,105,1,1
2002,37,119,23,22
2002,37,129,8,11
2002,37,133,1,1
2002,37,135,81,69
2002,37,145,1,1
2002,37,147,1,4
2002,37,151,1,1
2002,37,179,1,1
2002,37,183,294,406
2002,37,189,5,2
2002,37,195,1,1
2002,38,15,1,1
2002,38,17,16,18
2002,38,97,1,2
2002,39,1,1,1
2002,39,9,1,1
2002,39,11,1,1
2002,39,17,13,13
2002,39,23,1,1
2002,39,25,1,1
2002,39,35,55,67
2002,39,37,9,2
2002,39,39,1,1
2002,39,41,9,12
2002,39,45,3,3
2002,39,49,47,66
2002,39,55,9,5
2002,39,57,10,13
2002,39,59,3,6
2002,39,61,45,72
2002,39,75,1,1
2002,39,77,1,1
2002,39,83,1,1
2002,39,85,19,13
2002,39,89,4,4
2002,39,91,1,1
2002,39,93,7,7
2002,39,95,2,3
2002,39,97,1,1
2002,39,99,2,2
2002,39,103,7,5
2002,39,109,1,1
2002,39,111,1,1
2002,39,113,31,30
2002,39,133,7,3
2002,39,135,1,1
2002,39,137,1,1
2002,39,139,3,3
2002,39,143,1,1
2002,39,147,1,1
2002,39,149,6,5
2002,39,151,15,28
2002,39,153,22,29
2002,39,157,1,1
2002,39,159,1,1
2002,39,165,20,23
2002,39,167,1,1
2002,39,169,2,2
2002,39,173,4,3
2002,40,17,7,7
2002,40,27,7,6
2002,40,37,1,1
2002,40,71,1,3
2002,40,79,1,1
2002,40,85,1,1
2002,40,109,12,16
2002,40,113,1,1
2002,40,117,1,1
2002,40,119,5,9
2002,40,131,2,2
2002,40,137,3,3
2002,40,143,16,15
2002,40,145,1,1
2002,40,147,6,7
2002,41,3,45,47
2002,41,5,75,50
2002,41,9,3,2
2002,41,13,1,1
2002,41,17,10,7
2002,41,19,1,1
2002,41,27,4,4
2002,41,29,4,4
2002,41,33,1,1
2002,41,39,6,7
2002,41,41,1,1
2002,41,43,12,8
2002,41,47,6,6
2002,41,51,213,215
2002,41,53,4,3
2002,41,59,2,1
2002,41,67,226,239
2002,41,71,6,7
2002,42,3,116,143
2002,42,7,1,1
2002,42,11,2,2
2002,42,13,1,1
2002,42,15,1,1
2002,42,17,36,35
2002,42,19,1,1
2002,42,21,1,2
2002,42,27,16,27
2002,42,29,64,55
2002,42,39,1,2
2002,42,41,2,2
2002,42,43,6,3
2002,42,45,60,35
2002,42,49,8,14
2002,42,51,5,6
2002,42,55,1,1
2002,42,61,1,1
2002,42,63,1,1
2002,42,69,7,8
2002,42,71,4,5
2002,42,73,1,1
2002,42,75,1,2
2002,42,77,8,9
2002,42,79,3,2
2002,42,81,2,3
2002,42,83,1,1
2002,42,85,2,2
2002,42,89,2,3
2002,42,91,67,71
2002,42,95,19,20
2002,42,101,31,22
2002,42,107,2,1
2002,42,109,1,1
2002,42,121,2,2
2002,42,125,4,4
2002,42,129,15,18
2002,42,131,2,2
2002,42,133,5,3
2002,44,1,10,9
2002,44,3,9,12
2002,44,5,9,7
2002,44,7,30,37
2002,44,9,13,11
2002,45,3,1,1
2002,45,5,1,1
2002,45,7,1,1
2002,45,13,3,3
2002,45,19,3,2
2002,45,35,2,2
2002,45,43,1,1
2002,45,45,12,5
2002,45,51,1,1
2002,45,53,1,1
2002,45,55,1,1
2002,45,63,3,3
2002,45,73,1,2
2002,45,77,2,2
2002,45,79,2,2
2002,45,85,1,1
2002,45,91,1,1
2002,46,87,2,1
2002,46,99,1,3
2002,46,127,5,4
2002,47,1,3,7
2002,47,9,1,1
2002,47,13,1,1
2002,47,19,1,1
2002,47,37,6,7
2002,47,51,1,1
2002,47,65,7,7
2002,47,93,17,34
2002,47,103,1,1
2002,47,105,2,2
2002,47,113,5,4
2002,47,117,3,2
2002,47,119,2,2
2002,47,123,1,1
2002,47,131,1,1
2002,47,141,1,1
2002,47,149,3,2
2002,47,157,9,7
2002,47,179,4,6
2002,47,187,3,5
2002,48,15,3,2
2002,48,19,1,1
2002,48,21,7,5
2002,48,27,2,2
2002,48,29,31,67
2002,48,31,11,1
2002,48,39,7,6
2002,48,41,16,19
2002,48,53,4,3
2002,48,71,1,1
2002,48,85,156,179
2002,48,87,1,1
2002,48,91,9,3
2002,48,113,196,252
2002,48,121,35,35
2002,48,131,1,1
2002,48,141,1,3
2002,48,157,29,29
2002,48,167,5,6
2002,48,175,1,1
2002,48,187,1,1
2002,48,197,1,1
2002,48,201,144,239
2002,48,203,1,1
2002,48,209,12,7
2002,48,231,5,5
2002,48,241,1,1
2002,48,245,1,1
2002,48,251,1,1
2002,48,257,2,2
2002,48,259,1,1
2002,48,277,9,3
2002,48,287,1,1
2002,48,303,6,6
2002,48,309,4,4
2002,48,325,2,2
2002,48,339,25,18
2002,48,355,5,3
2002,48,361,1,3
2002,48,375,2,2
2002,48,381,1,1
2002,48,397,5,5
2002,48,415,1,1
2002,48,423,3,2
2002,48,427,2,2
2002,48,439,64,63
2002,48,453,685,722
2002,48,469,1,1
2002,48,473,1,1
2002,48,477,1,1
2002,48,485,2,2
2002,48,491,234,156
2002,48,497,1,1
2002,49,3,1,2
2002,49,5,4,7
